[Id, 1753],[CAMPUS, '057802001],[CAMPNAME, PEGASUS CHARTER H S],[CFLALTED, N],[CFLCHART, Y],[CNTYNAME, DALLAS],[COUNTY, '057],[DISTNAME, PEGASUS SCHOOL OF LIBERAL ARTS AND],[DISTRICT, '057802],[GRDSPAN, 'KG - 12],[GRDTYPE, B],[LAT, -96.80095555],[LNG, 32.78466731],[CA00A001213R, 16],[CB00A001213R, 14],[CH00A001213R, 16],[CW00A001213R, 33],[YEAR, 2013],[CPEMALLP, 16.3],[CPETALLC, 780],[CPETBLAP, 23.8],[CPETECOP, 86.3],[CPETG01C, 21],[CPETG01P, 2.7],[CPETG02C, 26],[CPETG02P, 3.3],[CPETG03C, 33],[CPETG03P, 4.2],[CPETG04C, 41],[CPETG04P, 5.3],[CPETG05C, 78],[CPETG05P, 10],[CPETG06C, 122],[CPETG06P, 15.6],[CPETG07C, 122],[CPETG07P, 15.6],[CPETG08C, 103],[CPETG08P, 13.2],[CPETG09C, 72],[CPETG09P, 9.2],[CPETG10C, 74],[CPETG10P, 9.5],[CPETG11C, 37],[CPETG11P, 4.7],[CPETG12C, 25],[CPETG12P, 3.2],[CPETGKNC, 26],[CPETGKNP, 3.3],[CPETGPKC, 0],[CPETGPKP, 0],[CPETHISC, 565],[CPETHISP, 72.4],[CPETLEPC, 282],[CPETLEPP, 36.2],[CPETWHIC, 21],[CPETWHIP, 2.7],[CPST00FP, 43.609],[CPST01FP, 40.826],[CPST06FP, 7.231],[CPST11FP, 6.422],[CPST20FP, 1.913],
1753,'057802001,PEGASUS CHARTER H S,N,Y,DALLAS,'057,PEGASUS SCHOOL OF LIBERAL ARTS AND,'057802,'KG - 12,B,-96.80095555,32.78466731,16,14,16,33,2013,16.3,780,23.8,86.3,21,2.7,26,3.3,33,4.2,41,5.3,78,10,122,15.6,122,15.6,103,13.2,72,9.2,74,9.5,37,4.7,25,3.2,26,3.3,0,0,565,72.4,282,36.2,21,2.7,43.609,40.826,7.231,6.422,1.913,
1754,'057803002,UPLIFT EDUCATION-NORTH HILLS PREP,N,Y,DALLAS,'057,UPLIFT EDUCATION - NORTH HILLS PRE,'057803,'09 - 12,S,-96.93530243,32.8955359,58,50,50,53,2013,4.2,501,6.8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,28.1,135,26.9,123,24.6,102,20.4,0,0,0,0,103,20.6,16,3.2,103,20.6,11.312,33.668,32.205,20.077,2.738,
1755,'057803041,UPLIFT EDUCATION-NORTH HILLS PREP,N,Y,DALLAS,'057,UPLIFT EDUCATION - NORTH HILLS PRE,'057803,'06 - 08,M,-96.93315997,32.89536465,78,55,64,81,2013,5.3,459,7.4,10.5,0,0,0,0,0,0,0,0,0,0,153,33.3,153,33.3,153,33.3,0,0,0,0,0,0,0,0,0,0,0,0,92,20,16,3.5,90,19.6,7.43,38.594,32.762,13.259,7.955,
1756,'057803043,UPLIFT EDUCATION-INFINITY PREPAR,N,Y,DALLAS,'057,UPLIFT EDUCATION - NORTH HILLS PRE,'057803,'06 - 07,M,-96.95935695,32.7998052,41,50,37,67,2013,24,269,2.2,79.2,0,0,0,0,0,0,0,0,0,0,139,51.7,130,48.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,84.8,100,37.2,22,8.2,47.409,47.625,4.966,0,0,
1757,'057803101,UPLIFT EDUCATION-NORTH HILLS PREP,N,Y,DALLAS,'057,UPLIFT EDUCATION - NORTH HILLS PRE,'057803,'KG - 05,E,-96.9352747,32.89559841,66,50,53,63,2013,2.4,542,6.1,7.6,92,17,96,17.7,92,17,92,17,92,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,14.4,0,0,65,12,48,8.9,85,15.7,22.276,50.942,16.07,10.712,0,
1758,'057803102,UPLIFT EDUCATION-INFINITY PREP PRI,N,Y,DALLAS,'057,UPLIFT EDUCATION - NORTH HILLS PRE,'057803,'KG - 02,E,-96.93533387,32.89550215,.,.,.,.,2013,10.4,190,8.4,54.7,71,37.4,48,25.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,37.4,0,0,107,56.3,47,24.7,37,19.5,68.413,26.376,5.211,0,0,
1759,'057804001,DALLAS CAN ACADEMY CHARTER,Y,Y,DALLAS,'057,DALLAS CAN ACADEMY CHARTER,'057804,'09 - 12,S,-96.8275907,32.74166676,4,3,5,29,2013,76,551,46.5,95.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,31.6,126,22.9,116,21.1,135,24.5,0,0,0,0,280,50.8,74,13.4,7,1.3,33.385,52.97,3.553,6.675,3.418,
1760,'057804002,DALLAS CAN ACADEMY CHARTER-OAK CLI,Y,Y,DALLAS,'057,DALLAS CAN ACADEMY CHARTER,'057804,'09 - 12,S,-96.82693702,32.74154574,6,5,7,3,2013,74.7,709,28.3,97.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,17.9,173,24.4,218,30.7,191,26.9,0,0,0,0,491,69.3,109,15.4,9,1.3,24.762,58.372,14.39,2.476,0,
1761,'057804003,DALLAS CAN ACAD AT CARROLLTON-FARM,Y,Y,DALLAS,'057,DALLAS CAN ACADEMY CHARTER,'057804,'09 - 12,S,-96.88847412,32.94290128,3,3,3,8,2013,79.9,298,11.1,90.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,28.9,59,19.8,96,32.2,57,19.1,0,0,0,0,248,83.2,68,22.8,11,3.7,25,62.5,6.249,6.251,0,
1762,'057804004,DALLAS CAN ACADEMY AT PLEASANT GRO,Y,Y,DALLAS,'057,DALLAS CAN ACADEMY CHARTER,'057804,'09 - 12,S,-96.75692664,32.67568025,3,4,3,0,2013,66.6,534,48.1,96.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,20.8,126,23.6,103,19.3,194,36.3,0,0,0,0,259,48.5,41,7.7,14,2.6,13.481,33.414,26.148,26.958,0,
1763,'057805101,LINDSLEY PARK COMMUNITY SCHOOL,N,Y,DALLAS,'057,DALLAS COMMUNITY CHARTER SCHOOL,'057805,'PK - 03,E,-96.73853289,32.80761174,50,.,58,42,2013,6.1,263,2.7,55.5,42,16,40,15.2,20,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,22.1,103,39.2,178,67.7,96,36.5,64,24.3,0,37.218,18.237,34.975,9.57,
1764,'057806101,ADVANTAGE ACADEMY,N,Y,DALLAS,'057,ADVANTAGE ACADEMY,'057806,'PK - 12,B,-96.89898556,32.69394827,21,19,18,25,2013,16,1971,19.6,68,179,9.1,185,9.4,172,8.7,192,9.7,177,9,182,9.2,156,7.9,138,7,72,3.7,64,3.2,49,2.5,40,2,232,11.8,133,6.7,933,47.3,380,19.3,539,27.3,99.262,0,0.738,0,0,
1765,'057807001,LIFE SCHOOL OAK CLIFF,N,Y,DALLAS,'057,LIFE SCHOOL,'057807,'KG - 12,B,-96.82199845,32.69082451,20,19,20,34,2013,5,1451,62,72.8,107,7.4,119,8.2,124,8.5,126,8.7,119,8.2,122,8.4,164,11.3,154,10.6,97,6.7,70,4.8,74,5.1,69,4.8,106,7.3,0,0,505,34.8,184,12.7,18,1.2,30.922,35.238,17.828,14.052,1.96,
1766,'057807101,LIFE SCHOOL RED OAK,N,Y,DALLAS,'057,LIFE SCHOOL,'057807,'KG - 12,B,-96.81536278,32.52453846,42,35,37,49,2013,5.9,1625,26.3,35.9,149,9.2,145,8.9,145,8.9,144,8.9,150,9.2,147,9,134,8.2,129,7.9,102,6.3,95,5.8,72,4.4,60,3.7,153,9.4,0,0,413,25.4,61,3.8,666,41,9.676,36.387,35.283,15.564,3.091,
1767,'057807102,LIFE SCHOOL LANCASTER,N,Y,DALLAS,'057,LIFE SCHOOL,'057807,'KG - 06,E,-96.82195239,32.57749337,39,37,43,43,2013,5.3,657,72,60,102,15.5,94,14.3,95,14.5,93,14.2,86,13.1,87,13.2,0,0,0,0,0,0,0,0,0,0,0,0,100,15.2,0,0,135,20.5,57,8.7,29,4.4,11.831,62.235,16.545,6.259,3.129,
1768,'057807104,LIFE SCHOOL CEDAR HILL,N,Y,DALLAS,'057,LIFE SCHOOL,'057807,'KG - 05,E,-96.9456946,32.6190868,30,24,40,42,2013,12.1,473,60,49.9,102,21.6,100,21.1,72,15.2,51,10.8,60,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,18.6,0,0,99,20.9,24,5.1,66,14,32.301,38.557,13.28,10.948,4.914,
1769,'057808101,UNIVERSAL ACADEMY,N,Y,DALLAS,'057,UNIVERSAL ACADEMY,'057808,'PK - 12,B,-96.95859706,32.84265573,24,24,23,36,2013,7.2,736,30,87.5,68,9.2,85,11.5,96,13,69,9.4,70,9.5,56,7.6,31,4.2,40,5.4,24,3.3,23,3.1,13,1.8,10,1.4,64,8.7,87,11.8,481,65.4,333,45.2,5,0.7,41.012,25.283,19.698,11.782,2.225,
1770,'057808102,UNIVERSAL ACADEMY - FLOWER MOUND,N,Y,DALLAS,'057,UNIVERSAL ACADEMY,'057808,'KG - 12,B,-97.06753095,33.05940185,75,54,46,83,2013,10,733,8.2,2.9,134,18.3,123,16.8,111,15.1,64,8.7,64,8.7,10,1.4,19,2.6,18,2.5,2,0.3,0,0,2,0.3,8,1.1,178,24.3,0,0,33,4.5,72,9.8,25,3.4,24.978,46.466,18.151,10.404,0,
1771,'057809101,NOVA ACADEMY,N,Y,DALLAS,'057,NOVA ACADEMY,'057809,'PK - 03,E,-96.69678225,32.7634978,20,14,-1,.,2013,28.6,207,39.6,90.3,39,18.8,13,6.3,14,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,30.4,78,37.7,122,58.9,90,43.5,3,1.4,20.003,69.999,0,0,9.998,
1772,'057810101,ACADEMY OF DALLAS,N,Y,DALLAS,'057,ACADEMY OF DALLAS,'057810,'PK - 08,E,-96.83939986,32.68789662,20,18,25,-1,2013,26.5,617,82.8,65.2,51,8.3,39,6.3,31,5,27,4.4,27,4.4,59,9.6,38,6.2,41,6.6,0,0,0,0,0,0,0,0,62,10,242,39.2,102,16.5,50,8.1,2,0.3,6.061,42.424,24.243,12.121,15.152,
1773,'057811101,CHILDREN FIRST OF DALLAS,N,Y,DALLAS,'057,CHILDREN FIRST ACADEMY OF DALLAS,'057811,'PK - 07,E,-96.79934274,32.69470653,27,27,33,-1,2013,9.3,433,96.5,96.5,55,12.7,51,11.8,41,9.5,23,5.3,27,6.2,36,8.3,27,6.2,0,0,0,0,0,0,0,0,0,0,56,12.9,117,27,11,2.5,0,0,4,0.9,4.346,82.609,13.045,0,0,
1774,'057811102,THE CHILDREN FIRST ACADEMY - HOUST,N,Y,DALLAS,'057,CHILDREN FIRST ACADEMY OF DALLAS,'057811,'PK - 07,E,-95.28677475,29.87180852,44,44,31,-1,2013,11.1,471,94.9,98.9,51,10.8,48,10.2,45,9.6,41,8.7,36,7.6,25,5.3,23,4.9,0,0,0,0,0,0,0,0,0,0,59,12.5,143,30.4,14,3,0,0,6,1.3,9.092,77.271,9.091,4.546,0,
1775,'057813101,TRINITY BASIN PREPARATORY,N,Y,DALLAS,'057,TRINITY BASIN PREPARATORY,'057813,'PK - 08,E,-96.81238534,32.75741918,18,11,18,.,2013,10.4,1622,4.4,91.6,173,10.7,157,9.7,132,8.1,130,8,127,7.8,132,8.1,128,7.9,130,8,0,0,0,0,0,0,0,0,168,10.4,345,21.3,1530,94.3,959,59.1,9,0.6,35.4,44.167,12.927,5.352,2.154,
1776,'057814001,DALLAS COUNTY JUVENILE JUSTICE,Y,Y,DALLAS,'057,ACADEMY FOR ACADEMIC EXCELLENCE,'057814,'06 - 12,B,-96.86680491,32.7693749,.,.,.,.,2013,99.5,313,44.4,100,0,0,0,0,0,0,0,0,0,0,9,2.9,26,8.3,56,17.9,128,40.9,63,20.1,22,7,9,2.9,0,0,0,0,148,47.3,30,9.6,22,7,0,32.253,35.484,22.586,9.677,
1777,'057814002,DRC CAMPUS,Y,Y,DALLAS,'057,ACADEMY FOR ACADEMIC EXCELLENCE,'057814,'07 - 11,S,-96.86889597,32.77059434,-1,-1,-1,.,2013,100,49,59.2,100,0,0,0,0,0,0,0,0,0,0,0,0,7,14.3,6,12.2,21,42.9,11,22.4,4,8.2,0,0,0,0,0,0,19,38.8,3,6.1,0,0,0,19.999,60,20.001,0,
1778,'057814003,MEDLOCK YOUTH VILLAGE,Y,Y,DALLAS,'057,ACADEMY FOR ACADEMIC EXCELLENCE,'057814,'07 - 12,S,-96.70722812,32.6686643,-1,.,-1,.,2013,96.4,154,54.5,100,0,0,0,0,0,0,0,0,0,0,0,0,7,4.5,20,13,84,54.5,35,22.7,7,4.5,1,0.6,0,0,0,0,58,37.7,14,9.1,8,5.2,0,18.746,31.251,37.502,12.502,
1779,'057814004,SAU CAMPUS,Y,Y,DALLAS,'057,ACADEMY FOR ACADEMIC EXCELLENCE,'057814,'08 - 12,S,-96.80880351,32.75282885,-1,-1,-1,-1,2013,100,43,30.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16.3,20,46.5,8,18.6,6,14,2,4.7,0,0,0,0,26,60.5,6,14,3,7,0,24.996,24.999,24.999,25.006,
1780,'057814005,LETOT CAMPUS,Y,Y,DALLAS,'057,ACADEMY FOR ACADEMIC EXCELLENCE,'057814,'04 - 11,B,-96.87988659,32.86655075,.,.,.,.,2013,100,20,60,100,0,0,0,0,0,0,1,5,0,0,1,5,2,10,1,5,9,45,5,25,1,5,0,0,0,0,0,0,7,35,0,0,1,5,0,33.342,66.658,0,0,
1781,'057815001,FAITH FAMILY ACADEMY OF OAK CLIFF,Y,Y,DALLAS,'057,FAITH FAMILY ACADEMY OF OAK CLIFF,'057815,'09 - 12,S,-96.82791541,32.70525393,9,4,10,19,2013,13.5,322,25.5,84.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,34.8,102,31.7,60,18.6,48,14.9,0,0,0,0,207,64.3,159,49.4,29,9,38.627,40.385,12.23,0.584,8.174,
1782,'057815041,FAITH FAMILY ACADEMY OF OAK CLIFF,Y,Y,DALLAS,'057,FAITH FAMILY ACADEMY OF OAK CLIFF,'057815,'06 - 08,M,-96.82799033,32.70532761,11,9,11,11,2013,20.1,425,32,94.1,0,0,0,0,0,0,0,0,0,0,153,36,148,34.8,124,29.2,0,0,0,0,0,0,0,0,0,0,0,0,272,64,215,50.6,17,4,43.062,44.593,10.736,1.609,0,
1783,'057815101,FAITH FAMILY ACADEMY OF OAK CLIFF,N,Y,DALLAS,'057,FAITH FAMILY ACADEMY OF OAK CLIFF,'057815,'PK - 05,E,-96.82799033,32.70532761,7,7,7,-1,2013,16.8,1294,46.1,97.8,211,16.3,184,14.2,153,11.8,129,10,124,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,18.7,251,19.4,614,47.4,614,47.4,77,6,38.889,50.496,4.531,4.937,1.147,
1784,'057816102,A W BROWN - FELLOWSHIP NORTH CAMPU,N,Y,DALLAS,'057,A W BROWN-FELLOWSHIP LEADERSHIP AC,'057816,'PK - PK,E,-96.88170628,32.6643027,.,.,.,.,2013,.,520,98.3,92.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,100,8,1.5,1,0.2,0,0,10.33,55.182,20.693,13.795,0,
1785,'057817101,FOCUS LEARNING ACADEMY,N,Y,DALLAS,'057,FOCUS LEARNING ACADEMY,'057817,'PK - 11,B,-96.95381807,32.64824936,21,21,18,75,2013,11.2,920,90.9,82.7,97,10.5,87,9.5,85,9.2,66,7.2,64,7,69,7.5,66,7.2,67,7.3,48,5.2,52,5.7,20,2.2,0,0,116,12.6,83,9,74,8,12,1.3,5,0.5,17.219,70.481,4.1,2.972,5.228,
1786,'057819001,JEAN MASSIEU ACADEMY,N,Y,DALLAS,'057,JEAN MASSIEU ACADEMY,'057819,'PK - 12,B,-97.13073482,32.70989806,15,19,10,15,2013,39.9,200,36,67.5,17,8.5,18,9,23,11.5,6,3,18,9,18,9,13,6.5,9,4.5,9,4.5,3,1.5,4,2,7,3.5,29,14.5,26,13,88,44,58,29,18,9,20.395,72.368,7.237,0,0,
1787,'057825001,PINNACLE ACADEMY,N,Y,DALLAS,'057,HONORS ACADEMY,'057825,'KG - 08,E,-97.42870755,32.72401023,19,13,9,27,2013,24.1,177,20.3,46.9,18,10.2,19,10.7,26,14.7,20,11.3,15,8.5,16,9,22,12.4,15,8.5,0,0,0,0,0,0,0,0,26,14.7,0,0,60,33.9,0,0,69,39,0,52.94,29.413,5.882,11.765,
1788,'057825004,LANDMARK SCHOOL,Y,Y,DALLAS,'057,HONORS ACADEMY,'057825,'06 - 09,M,-95.62565779,31.77714748,22,7,4,34,2013,68.9,41,19.5,90.2,0,0,0,0,0,0,0,0,0,0,3,7.3,8,19.5,10,24.4,20,48.8,0,0,0,0,0,0,0,0,0,0,6,14.6,0,0,26,63.4,0,66.662,0,16.668,16.67,
1789,'057825005,QUEST ACADEMY,N,Y,DALLAS,'057,HONORS ACADEMY,'057825,'07 - 12,S,-96.88514158,32.65623891,19,33,19,17,2013,17.4,38,5.3,100,0,0,0,0,0,0,0,0,0,0,0,0,3,7.9,6,15.8,4,10.5,7,18.4,8,21.1,10,26.3,0,0,0,0,31,81.6,2,5.3,5,13.2,0,57.147,28.568,14.285,0,
1790,'057825006,BRANCH PARK ACADEMY,N,Y,DALLAS,'057,HONORS ACADEMY,'057825,'04 - 08,M,-96.97339132,32.88426503,39,0,37,59,2013,29.1,70,5.7,72.9,0,0,0,0,0,0,9,12.9,14,20,15,21.4,18,25.7,14,20,0,0,0,0,0,0,0,0,0,0,0,0,54,77.1,4,5.7,11,15.7,0,28.572,42.855,28.573,0,
1791,'057825010,LEGACY PARK PREPARATORY,N,Y,DALLAS,'057,HONORS ACADEMY,'057825,'06 - 08,M,-96.31003877,32.58890839,34,33,6,39,2013,59.6,30,26.7,80,0,0,0,0,0,0,0,0,0,0,7,23.3,9,30,14,46.7,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,18,60,0,80.001,19.999,0,0,
1792,'057825012,CREEKVIEW ACADEMY,N,Y,DALLAS,'057,HONORS ACADEMY,'057825,'KG - 09,B,-97.71320887,31.12228964,19,20,15,31,2013,55.5,126,53.2,79.4,13,10.3,12,9.5,11,8.7,10,7.9,7,5.6,18,14.3,12,9.5,15,11.9,19,15.1,0,0,0,0,0,0,9,7.1,0,0,25,19.8,0,0,16,12.7,0,90.776,0,9.224,0,
1793,'057825013,WILMER ACADEMY,N,Y,DALLAS,'057,HONORS ACADEMY,'057825,'KG - 08,E,-96.68398644,32.58677272,28,29,25,53,2013,27.8,145,4.8,93.1,18,12.4,18,12.4,22,15.2,11,7.6,12,8.3,19,13.1,14,9.7,16,11,0,0,0,0,0,0,0,0,15,10.3,0,0,119,82.1,77,53.1,19,13.1,0,66.668,8.333,24.999,0,
1794,'057827101,NOVA ACADEMY (SOUTHEAST),N,Y,DALLAS,'057,NOVA ACADEMY (SOUTHEAST),'057827,'KG - 06,E,-96.67844785,32.74895344,29,25,33,-1,2013,16.7,230,46.5,86.1,34,14.8,34,14.8,31,13.5,26,11.3,34,14.8,33,14.3,0,0,0,0,0,0,0,0,0,0,0,0,38,16.5,0,0,116,50.4,66,28.7,2,0.9,100,0,0,0,0,
1795,'057827102,NOVA ACADEMY PRICHARD,N,Y,DALLAS,'057,NOVA ACADEMY (SOUTHEAST),'057827,'01 - 08,E,-96.68744902,32.75933446,29,23,31,38,2013,8.5,420,31.2,95,50,11.9,58,13.8,57,13.6,53,12.6,44,10.5,55,13.1,73,17.4,30,7.1,0,0,0,0,0,0,0,0,0,0,0,0,279,66.4,166,39.5,5,1.2,34.527,35.242,23.124,7.106,0,
1796,'057828001,WINFREE ACADEMY CHARTER SCHOOL (IR,Y,Y,DALLAS,'057,WINFREE ACADEMY CHARTER SCHOOLS,'057828,'09 - 12,S,-96.96368758,32.81408917,4,3,2,10,2013,79.5,248,22.2,70.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,14.9,0,0,135,54.4,76,30.6,0,0,0,0,126,50.8,35,14.1,57,23,23.87,49.697,18.475,7.958,0,
1797,'057828002,WINFREE ACADEMY CHARTER SCHOOL (LE,Y,Y,DALLAS,'057,WINFREE ACADEMY CHARTER SCHOOLS,'057828,'09 - 12,S,-96.98698327,33.02761841,7,6,2,10,2013,78.5,228,12.7,48.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,11.4,4,1.8,129,56.6,69,30.3,0,0,0,0,71,31.1,12,5.3,122,53.5,0,49.906,26.856,19.968,3.27,
1798,'057828003,WINFREE ACADEMY CHARTER SCHOOL (RI,Y,Y,DALLAS,'057,WINFREE ACADEMY CHARTER SCHOOLS,'057828,'09 - 12,S,-96.7354515,32.95209654,6,6,3,8,2013,79.8,346,20.2,55.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,15.6,10,2.9,187,54,95,27.5,0,0,0,0,121,35,21,6.1,136,39.3,0,62.317,30.143,7.54,0,
1799,'057828004,WINFREE ACADEMY CHARTER SCHOOL,Y,Y,DALLAS,'057,WINFREE ACADEMY CHARTER SCHOOLS,'057828,'09 - 12,S,-97.08791761,32.92835427,2,0,0,4,2013,77.7,151,18.5,64.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,21.2,2,1.3,73,48.3,44,29.1,0,0,0,0,69,45.7,12,7.9,49,32.5,36.724,48.971,9.206,0,5.098,
1800,'057828005,WINFREE ACADEMY NORTH RICHLAND HIL,Y,Y,DALLAS,'057,WINFREE ACADEMY CHARTER SCHOOLS,'057828,'09 - 12,S,-97.24692742,32.81132403,1,0,0,2,2013,82.3,349,6.3,53.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,12.6,26,7.4,206,59,73,20.9,0,0,0,0,136,39,17,4.9,180,51.6,30.384,38.098,25.731,0,5.788,
1801,'057828006,WINFREE ACADEMY CHARTER SCHOOL DEN,Y,Y,DALLAS,'057,WINFREE ACADEMY CHARTER SCHOOLS,'057828,'09 - 12,S,-97.13948407,33.19487399,5,8,0,4,2013,80.8,184,12.5,42.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8.2,5,2.7,88,47.8,76,41.3,0,0,0,0,49,26.6,10,5.4,107,58.2,47.722,47.963,0,0,4.315,
1802,'057829001,A+ ACADEMY,N,Y,DALLAS,'057,A+ ACADEMY,'057829,'PK - 12,B,-96.76657692,32.60473271,18,28,17,18,2013,8.2,988,3.7,92.9,64,6.5,64,6.5,73,7.4,69,7,73,7.4,70,7.1,71,7.2,70,7.1,77,7.8,101,10.2,84,8.5,63,6.4,62,6.3,47,4.8,879,89,326,33,48,4.9,7.526,33.119,32.707,20.625,6.023,
1803,'057830001,INSPIRED VISION ACADEMY EL,N,Y,DALLAS,'057,INSPIRED VISION ACADEMY,'057830,'PK - 05,E,-96.69524014,32.74866405,37,25,38,50,2013,7.9,490,13.5,92.9,71,14.5,70,14.3,70,14.3,63,12.9,71,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,14.9,72,14.7,409,83.5,235,48,9,1.8,0.481,38.496,30.228,23.096,7.698,
1804,'057830002,INSPIRED VISION ACADEMY MIDDLE,N,Y,DALLAS,'057,INSPIRED VISION ACADEMY,'057830,'06 - 09,M,-96.6223656,32.744896,23,26,22,40,2013,6.3,492,7.9,91.9,0,0,0,0,0,0,0,0,0,0,83,16.9,151,30.7,173,35.2,85,17.3,0,0,0,0,0,0,0,0,0,0,448,91.1,142,28.9,3,0.6,8.501,33.887,29.884,24.647,3.082,
1805,'057831001,GATEWAY CHARTER ACADEMY -EL,N,Y,DALLAS,'057,GATEWAY CHARTER ACADEMY,'057831,'PK - 05,E,-96.80615286,32.67324512,20,20,-1,-1,2013,6.3,458,95.9,88.4,67,14.6,63,13.8,53,11.6,62,13.5,55,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,14.2,93,20.3,8,1.7,5,1.1,3,0.7,18.558,81.442,0,0,0,
1806,'057831002,GATEWAY CHARTER ACADEMY - MIDDLE -,N,Y,DALLAS,'057,GATEWAY CHARTER ACADEMY,'057831,'06 - 12,B,-96.80592437,32.67370197,13,13,9,-1,2013,12.6,346,96,81.8,0,0,0,0,0,0,0,0,0,0,62,17.9,69,19.9,57,16.5,42,12.1,41,11.8,33,9.5,42,12.1,0,0,0,0,9,2.6,1,0.3,3,0.9,42.501,53.201,4.299,0,0,
1807,'057832001,ALPHA CHARTER SCHOOL,Y,Y,DALLAS,'057,ALPHA CHARTER SCHOOL,'057832,'KG - 12,B,-96.63896273,32.9135527,9,6,13,0,2013,64.2,127,34.6,59.8,7,5.5,5,3.9,6,4.7,4,3.1,3,2.4,5,3.9,12,9.4,12,9.4,18,14.2,17,13.4,19,15,18,14.2,1,0.8,0,0,58,45.7,5,3.9,21,16.5,15.383,61.54,23.076,0,0,
1808,'057833001,EDUC CENTER INTERNATIONAL ACADEMY,N,Y,DALLAS,'057,EDUCATION CENTER INTERNATIONAL ACA,'057833,'KG - 06,E,-96.6826765,32.93796863,22,20,6,36,2013,20,122,37.7,63.9,17,13.9,12,9.8,21,17.2,16,13.1,17,13.9,23,18.9,0,0,0,0,0,0,0,0,0,0,0,0,16,13.1,0,0,35,28.7,15,12.3,36,29.5,0,28.961,25.508,34.533,10.998,
1809,'057833002,EDUC CENTER INTERNATIONAL ACADEMY2,N,Y,DALLAS,'057,EDUCATION CENTER INTERNATIONAL ACA,'057833,'07 - 08,M,-97.17188281,32.67661674,21,-1,-1,25,2013,16.7,18,16.7,72.2,0,0,0,0,0,0,0,0,0,0,0,0,10,55.6,8,44.4,0,0,0,0,0,0,0,0,0,0,0,0,3,16.7,2,11.1,12,66.7,0,48.773,0,29.241,21.986,
1810,'057834001,EVOLUTION ACADEMY CHARTER SCHOOL,Y,Y,DALLAS,'057,EVOLUTION ACADEMY CHARTER SCHOOL,'057834,'09 - 12,S,-96.73658736,32.93917468,5,5,3,25,2013,79.9,421,43.5,65.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,25.2,113,26.8,117,27.8,85,20.2,0,0,0,0,203,48.2,27,6.4,29,6.9,4.906,28.45,54.087,12.557,0,
1811,'057835001,GOLDEN RULE CHARTER SCHOOL,N,Y,DALLAS,'057,GOLDEN RULE CHARTER SCHOOL,'057835,'PK - 08,E,-96.86250334,32.72007028,22,.,22,13,2013,16,658,0.2,98.6,67,10.2,66,10,59,9,55,8.4,60,9.1,64,9.7,57,8.7,33,5,0,0,0,0,0,0,0,0,66,10,131,19.9,644,97.9,241,36.6,8,1.2,44.052,50.62,5.328,0,0,
1812,'057835101,GOLDEN RULE,N,Y,DALLAS,'057,GOLDEN RULE CHARTER SCHOOL,'057835,'PK - 03,E,-96.88857628,32.73940281,11,.,9,-1,2013,14.3,192,0.5,97.4,20,10.4,23,12,21,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,21.9,86,44.8,183,95.3,140,72.9,6,3.1,39.624,47.169,13.207,0,0,
1813,'057835102,GOLDEN RULE DESOTO,N,Y,DALLAS,'057,GOLDEN RULE CHARTER SCHOOL,'057835,'PK - 03,E,-96.8601955,32.61869289,30,42,-1,-1,2013,40,177,53.7,94.9,27,15.3,15,8.5,11,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,15.3,97,54.8,71,40.1,46,26,7,4,67.587,32.413,0,0,0,
